"name","location","beds","rating","rating_title","number_of_ratings","price","price_for","image","url"
"Hampton Inn & Suites St. Louis - Edwardsville","Glen Carbon","2 queen beds","7.9","Good","Travel Sustainable property","$203","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/91512448.webp?k=e68684a1b2e859b1e4f5f032083bc2d1f5a53c9658a046ec35b1770c0d19c98e&o=&s=1","https://www.booking.com/hotel/us/hampton-inn-suites-st-louis-edwardsville.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=afdc03af8c1201dd&srepoch=1669681888&all_sr_blocks=18128011_94322596_5_1_0&highlighted_blocks=18128011_94322596_5_1_0&matching_block_id=18128011_94322596_5_1_0&sr_pri_blocks=18128011_94322596_5_1_0__20299&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl"
"Hampton Inn Ottawa - Starved Rock Area","Ottawa","1 king bed","8.5","Very Good","Travel Sustainable property","$296","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/91377129.webp?k=df6eff18a4ead249e21db250d36570013988e415aa0ca821661f398332426d28&o=&s=1","https://www.booking.com/hotel/us/hampton-inn-ottawa-starved-rock-area.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=afdc03af8c1201dd&srepoch=1669681888&all_sr_blocks=31072310_94404012_2_1_0&highlighted_blocks=31072310_94404012_2_1_0&matching_block_id=31072310_94404012_2_1_0&sr_pri_blocks=31072310_94404012_2_1_0__29601&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl"
"Extended Stay America Suites - Chicago - Vernon Hills - Lake Forest","Vernon Hills","Private studio • 1 bathroom • 1 kitchen • 28m²","7.4","Good","87 reviews","$228","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/91590204.webp?k=8fda972cdbc00fb56fc8e3b6cbc3be0e48482c60f5b4c2fda7e2497097c82230&o=&s=1","https://www.booking.com/hotel/us/hotel-milwaukee-ave-vernon-hills.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=afdc03af8c1201dd&srepoch=1669681888&all_sr_blocks=50139407_91842317_2_1_0&highlighted_blocks=50139407_91842317_2_1_0&matching_block_id=50139407_91842317_2_1_0&sr_pri_blocks=50139407_91842317_2_1_0__22798&tpi_r=2&from=searchresults#hotelTmpl"
"Sleep Inn & Suites Danville","Danville","1 king bed","8.1","Very Good","Travel Sustainable property","$191","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/169846693.webp?k=543bbb481f8bbb85176fb171a4f5457a3277b5618f687dee18d8261151660147&o=&s=1","https://www.booking.com/hotel/us/hotel-lynch-drive-danville.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=afdc03af8c1201dd&srepoch=1669681888&all_sr_blocks=48988007_94475964_2_1_0&highlighted_blocks=48988007_94475964_2_1_0&matching_block_id=48988007_94475964_2_1_0&sr_pri_blocks=48988007_94475964_2_1_0__19113&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl"
"Quality Inn & Suites Metropolis I-24","Metropolis","1 king bed","7.7","Good","305 reviews","$177","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/234232872.webp?k=e6de142dd7348d067eac8b756fee4ec8e8ff17fc14c89242823ea322f54ae14b&o=&s=1","https://www.booking.com/hotel/us/quality-inn-suites-metropolis.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=afdc03af8c1201dd&srepoch=1669681888&all_sr_blocks=53023302_103954370_2_1_0&highlighted_blocks=53023302_103954370_2_1_0&matching_block_id=53023302_103954370_2_1_0&sr_pri_blocks=53023302_103954370_2_1_0__17695&tpi_r=2&from=searchresults#hotelTmpl"
"Holiday Inn Express and Suites Edwardsville, an IHG Hotel","Edwardsville","2 queen beds","8.4","Very Good","128 reviews","$255","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/47166441.webp?k=50f7424e54d1fa0156b50323d0838d6d74fcab235a75cd6fa3e1f4994858a00e&o=&s=1","https://www.booking.com/hotel/us/holiday-inn-express-and-suites-edwardsville.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=afdc03af8c1201dd&srepoch=1669681888&all_sr_blocks=117941013_310006639_4_1_0&highlighted_blocks=117941013_310006639_4_1_0&matching_block_id=117941013_310006639_4_1_0&sr_pri_blocks=117941013_310006639_4_1_0__25460&tpi_r=2&from=searchresults#hotelTmpl"
"Embassy Suites by Hilton Chicago North Shore Deerfield","Deerfield","Private suite","8.4","Very Good","400 reviews","$252","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/72474150.webp?k=a1fdec56d5bf3c539ada45d01ba9dc21ecff21acf4d24ffdd54a36bb4d1b45eb&o=&s=1","https://www.booking.com/hotel/us/embassy-suites-chicago-north-shore-deerfield.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=afdc03af8c1201dd&srepoch=1669681888&all_sr_blocks=2891311_95152983_2_1_0&highlighted_blocks=2891311_95152983_2_1_0&matching_block_id=2891311_95152983_2_1_0&sr_pri_blocks=2891311_95152983_2_1_0__25199&tpi_r=2&from=searchresults#hotelTmpl"
"Hampton Inn St. Louis-Columbia","Millstadt Junction","1 king bed","8.8","Excellent","91 reviews","$235","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/276347751.webp?k=f4471d144cffd4222b2455476a0380bdb02b004437f1790c15b4a7037dc15fad&o=&s=1","https://www.booking.com/hotel/us/hampton-inn-st-louis-columbia.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=afdc03af8c1201dd&srepoch=1669681888&all_sr_blocks=4748309_344384649_2_1_0&highlighted_blocks=4748309_344384649_2_1_0&matching_block_id=4748309_344384649_2_1_0&sr_pri_blocks=4748309_344384649_2_1_0__23500&tpi_r=2&from=searchresults#hotelTmpl"
"Comfort Inn Morris I-80","Morris","2 queen beds","7.3","Good","90 reviews","$188","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/169845261.webp?k=0ff01eda1e039df75c066aa723a84be0bd91b01538c0bc6e5c6058fccb74186c&o=&s=1","https://www.booking.com/hotel/us/hotel-gore-rd-w-morris.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=afdc03af8c1201dd&srepoch=1669681888&all_sr_blocks=48985103_94475872_2_1_0&highlighted_blocks=48985103_94475872_2_1_0&matching_block_id=48985103_94475872_2_1_0&sr_pri_blocks=48985103_94475872_2_1_0__18785&tpi_r=2&from=searchresults#hotelTmpl"
"Holiday Inn Express Pekin - Peoria Area, an IHG Hotel","Pekin Heights","1 queen bed","8.5","Very Good","33 reviews","$228","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/247700483.webp?k=0a31e05a8387cf05ff9a5f25384ed9c4261eae77ba65a84c773cb6347e041985&o=&s=1","https://www.booking.com/hotel/us/holiday-inn-express-pekin-peoria-area.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=afdc03af8c1201dd&srepoch=1669681888&all_sr_blocks=27359208_310011584_2_1_0&highlighted_blocks=27359208_310011584_2_1_0&matching_block_id=27359208_310011584_2_1_0&sr_pri_blocks=27359208_310011584_2_1_0__22780&tpi_r=2&from=searchresults#hotelTmpl"
"Holiday Inn Express Hotel & Suites Shiloh/O'Fallon, an IHG Hotel","Shiloh","2 queen beds","8.4","Very Good","197 reviews","$233","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/251054117.webp?k=1fbf71471743fc249be741656f64835ad6274a37e46e80360c620d63100dd3ef&o=&s=1","https://www.booking.com/hotel/us/holiday-inn-express-suites-shiloh-o-fallon.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=afdc03af8c1201dd&srepoch=1669681888&all_sr_blocks=19141003_310008788_4_1_0&highlighted_blocks=19141003_310008788_4_1_0&matching_block_id=19141003_310008788_4_1_0&sr_pri_blocks=19141003_310008788_4_1_0__23253&tpi_r=2&from=searchresults#hotelTmpl"
"Hampton Inn St. Louis-Columbia","Millstadt Junction","1 king bed","8.8","Excellent","91 reviews","$235","2 nights , 2 adults","https://t-cf.bstatic.com/xdata/images/hotel/square200/276347751.webp?k=f4471d144cffd4222b2455476a0380bdb02b004437f1790c15b4a7037dc15fad&o=&s=1","https://www.booking.com/hotel/us/hampton-inn-st-louis-columbia.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=6c9603b053c50049&srepoch=1669681890&all_sr_blocks=4748309_344384649_2_1_0&highlighted_blocks=4748309_344384649_2_1_0&matching_block_id=4748309_344384649_2_1_0&sr_pri_blocks=4748309_344384649_2_1_0__23500&from=searchresults#hotelTmpl"
"Comfort Inn Morris I-80","Morris","2 queen beds","7.3","Good","90 reviews","$188","2 nights , 2 adults","https://t-cf.bstatic.com/xdata/images/hotel/square200/169845261.webp?k=0ff01eda1e039df75c066aa723a84be0bd91b01538c0bc6e5c6058fccb74186c&o=&s=1","https://www.booking.com/hotel/us/hotel-gore-rd-w-morris.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&srpvid=6c9603b053c50049&srepoch=1669681890&all_sr_blocks=48985103_94475872_2_1_0&highlighted_blocks=48985103_94475872_2_1_0&matching_block_id=48985103_94475872_2_1_0&sr_pri_blocks=48985103_94475872_2_1_0__18785&from=searchresults#hotelTmpl"
"Holiday Inn Express Pekin - Peoria Area, an IHG Hotel","Pekin Heights","1 queen bed","8.5","Very Good","33 reviews","$228","2 nights , 2 adults","https://t-cf.bstatic.com/xdata/images/hotel/square200/247700483.webp?k=0a31e05a8387cf05ff9a5f25384ed9c4261eae77ba65a84c773cb6347e041985&o=&s=1","https://www.booking.com/hotel/us/holiday-inn-express-pekin-peoria-area.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=6c9603b053c50049&srepoch=1669681890&all_sr_blocks=27359208_310011584_2_1_0&highlighted_blocks=27359208_310011584_2_1_0&matching_block_id=27359208_310011584_2_1_0&sr_pri_blocks=27359208_310011584_2_1_0__22780&from=searchresults#hotelTmpl"
"Holiday Inn Express Hotel & Suites Shiloh/O'Fallon, an IHG Hotel","Shiloh","2 queen beds","8.4","Very Good","197 reviews","$233","2 nights , 2 adults","https://t-cf.bstatic.com/xdata/images/hotel/square200/251054117.webp?k=1fbf71471743fc249be741656f64835ad6274a37e46e80360c620d63100dd3ef&o=&s=1","https://www.booking.com/hotel/us/holiday-inn-express-suites-shiloh-o-fallon.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=6c9603b053c50049&srepoch=1669681890&all_sr_blocks=19141003_310008788_4_1_0&highlighted_blocks=19141003_310008788_4_1_0&matching_block_id=19141003_310008788_4_1_0&sr_pri_blocks=19141003_310008788_4_1_0__23253&from=searchresults#hotelTmpl"
"Holiday Inn Rock Island-Quad Cities, an IHG Hotel","Rock Island","2 full beds","7.7","Good","116 reviews","$247","2 nights , 2 adults","https://t-cf.bstatic.com/xdata/images/hotel/square200/246627256.webp?k=01642b5d4d49ce425201c04c9d819e18a65463ee5a233ffbec6385f66e3c1f8d&o=&s=1","https://www.booking.com/hotel/us/holiday-inn-rock-island-quad-cities.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=6c9603b053c50049&srepoch=1669681890&all_sr_blocks=19059708_310008164_4_0_0&highlighted_blocks=19059708_310008164_4_0_0&matching_block_id=19059708_310008164_4_0_0&sr_pri_blocks=19059708_310008164_4_0_0__24698&from=searchresults#hotelTmpl"
"Quality Inn & Suites Dixon near I-88","Dixon","1 queen bed","7.7","Good","112 reviews","$212","2 nights , 2 adults","https://t-cf.bstatic.com/xdata/images/hotel/square200/348627048.webp?k=6f9e70e987b1620d06ae4cdcdd3456287cde6ccbd33f8f04d260e350f7f73f40&o=&s=1","https://www.booking.com/hotel/us/hotel-plaza-dr-dixon.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=6c9603b053c50049&srepoch=1669681890&all_sr_blocks=48984224_94475853_2_1_0&highlighted_blocks=48984224_94475853_2_1_0&matching_block_id=48984224_94475853_2_1_0&sr_pri_blocks=48984224_94475853_2_1_0__21173&from=searchresults#hotelTmpl"
"Holiday Inn Express & Suites - Yorkville, an IHG Hotel","Yorkville","1 king bed","8.1","Very Good","202 reviews","$233","2 nights , 2 adults","https://t-cf.bstatic.com/xdata/images/hotel/square200/274432208.webp?k=776445bf336486282c894eb5d60e139150d061fa708b462bc9e9c4a9124e218b&o=&s=1","https://www.booking.com/hotel/us/holiday-inn-express-suites-yorkville.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=6c9603b053c50049&srepoch=1669681890&all_sr_blocks=570487902_310009827_2_1_0&highlighted_blocks=570487902_310009827_2_1_0&matching_block_id=570487902_310009827_2_1_0&sr_pri_blocks=570487902_310009827_2_1_0__23310&from=searchresults#hotelTmpl"
"Country Inn & Suites by Radisson, Manteno, IL","Manteno","1 king bed","7.3","Good","Travel Sustainable property","$175","2 nights , 2 adults","https://t-cf.bstatic.com/xdata/images/hotel/square200/232822229.webp?k=d852cfd465f21a30f441c04bac530eec6f931270df0b5d5df67ea1b6e748f054&o=&s=1","https://www.booking.com/hotel/us/country-inn-and-suites-manteno.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=6c9603b053c50049&srepoch=1669681890&all_sr_blocks=30612111_204808873_2_1_0&highlighted_blocks=30612111_204808873_2_1_0&matching_block_id=30612111_204808873_2_1_0&sr_pri_blocks=30612111_204808873_2_1_0__17520&from_sustainable_property_sr=1&from=searchresults#hotelTmpl"
"Hampton Inn Decatur/Forsyth","Forsyth","1 queen bed","8.0","Very Good","Travel Sustainable property","$165","2 nights , 2 adults","https://t-cf.bstatic.com/xdata/images/hotel/square200/45147912.webp?k=74602942abf1abeba2949c89083cb4ab064f84ddadd92ad1b4f2f161fd2df48f&o=&s=1","https://www.booking.com/hotel/us/hampton-inn-decatur-forsyth.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=6c9603b053c50049&srepoch=1669681890&all_sr_blocks=28875708_94395979_3_1_0&highlighted_blocks=28875708_94395979_3_1_0&matching_block_id=28875708_94395979_3_1_0&sr_pri_blocks=28875708_94395979_3_1_0__16500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl"
"Holiday Inn Express Crestwood, an IHG Hotel","Crestwood","2 full beds","7.3","Good","450 reviews","$287","2 nights , 2 adults","https://t-cf.bstatic.com/xdata/images/hotel/square200/223467925.webp?k=ad43541a6b7cb9e1e74fe5ba458298cc90c8f20142d2899890c0f7bf7e9fd477&o=&s=1","https://www.booking.com/hotel/us/hampton-inn-chicago-crestwood.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=6c9603b053c50049&srepoch=1669681890&all_sr_blocks=2878615_310006446_4_1_0&highlighted_blocks=2878615_310006446_4_1_0&matching_block_id=2878615_310006446_4_1_0&sr_pri_blocks=2878615_310006446_4_1_0__28730&from=searchresults#hotelTmpl"
"Holiday Inn Express & Suites - Lockport, an IHG Hotel","Lockport","2 queen beds","9.1","Wonderful","116 reviews","$298","2 nights , 2 adults","https://t-cf.bstatic.com/xdata/images/hotel/square200/292069817.webp?k=bd53c38f7137ed09dbb5f0c1ee71124f8f71597b21a798837e4fc7fdf9d79ff8&o=&s=1","https://www.booking.com/hotel/us/holiday-inn-express-suites-lockport.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=6c9603b053c50049&srepoch=1669681890&all_sr_blocks=683164908_310011253_4_1_0&highlighted_blocks=683164908_310011253_4_1_0&matching_block_id=683164908_310011253_4_1_0&sr_pri_blocks=683164908_310011253_4_1_0__29830&from=searchresults#hotelTmpl"
"Quality Inn & Suites Quincy - Downtown","Quincy","2 queen beds","8.6","Excellent","113 reviews","$220","2 nights , 2 adults","https://t-cf.bstatic.com/xdata/images/hotel/square200/328786652.webp?k=ea1a2535a9f9bbfde8d628c4e6e8a8de19664eb3f83cb682a04864b0357c12b3&o=&s=1","https://www.booking.com/hotel/us/quality-inn-and-suites-usa.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2443&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=6c9603b053c50049&srepoch=1669681890&all_sr_blocks=28867914_229094856_2_2_0&highlighted_blocks=28867914_229094856_2_2_0&matching_block_id=28867914_229094856_2_2_0&sr_pri_blocks=28867914_229094856_2_2_0__22030&from=searchresults#hotelTmpl"
